Date,Open,High,Low,Close,Adj Close,Volume
2010-06-14,128.500000,129.970001,128.490005,128.500000,106.936996,6753000
2010-06-15,128.929993,129.949997,128.369995,129.789993,108.010506,6652500
2010-06-16,128.339996,130.679993,128.339996,130.350006,108.476563,6401000
2010-06-17,130.070007,131.029999,129.860001,130.979996,109.000832,5571000
2010-06-18,131.020004,131.250000,130.130005,130.149994,108.310081,9581400
2010-06-21,131.419998,131.940002,130.220001,130.649994,108.726212,6857800
2010-06-22,130.369995,131.470001,129.070007,129.300003,107.602730,6030200
2010-06-23,129.250000,131.470001,129.089996,130.110001,108.276840,6855800
2010-06-24,129.570007,129.729996,127.699997,128.190002,106.679008,5565500
2010-06-25,128.339996,129.100006,127.120003,127.120003,105.788551,10420400
2010-06-28,127.650002,129.470001,127.220001,128.979996,107.336441,6335100
2010-06-29,127.349998,128.399994,124.120003,125.089996,104.099205,9376200
2010-06-30,124.830002,125.220001,123.000000,123.480003,102.759369,8018000
2010-07-01,123.550003,124.209999,121.610001,122.570000,102.002060,9742100
2010-07-02,123.290001,123.290001,120.610001,121.860001,101.411217,6454500
2010-07-06,123.580002,124.629997,122.169998,123.459999,102.742714,6348700
2010-07-07,123.470001,127.120003,123.470001,127.000000,105.688705,7090300
2010-07-08,127.370003,128.149994,126.739998,127.970001,106.495911,5439300
2010-07-09,127.900002,128.199997,127.290001,127.959999,106.487595,3898000
2010-07-12,127.370003,128.830002,127.160004,128.669998,107.078461,4206900
2010-07-13,128.970001,130.979996,128.690002,130.479996,108.584747,6687700
2010-07-14,129.320007,131.600006,129.139999,130.720001,108.784454,6607200
2010-07-15,129.869995,130.919998,129.550003,130.720001,108.784454,6186800
2010-07-16,129.960007,130.149994,127.849998,128.029999,106.545860,7002900
2010-07-19,128.669998,130.380005,128.369995,129.789993,108.010506,8388600
2010-07-20,122.970001,126.559998,122.930000,126.550003,105.314224,16337400
2010-07-21,126.440002,126.500000,124.620003,125.269997,104.248978,8615500
2010-07-22,126.320000,127.779999,126.050003,127.470001,106.079834,6909000
2010-07-23,127.300003,128.800003,127.000000,128.380005,106.837120,5078000
2010-07-26,128.179993,128.429993,127.139999,128.410004,106.862099,5174900
2010-07-27,128.779999,129.169998,127.889999,128.630005,107.045166,4648200
2010-07-28,128.669998,129.350006,127.879997,128.429993,106.878761,4248800
2010-07-29,129.059998,129.500000,127.139999,128.020004,106.537529,8994200
2010-07-30,127.430000,128.979996,127.040001,128.399994,106.853767,6021000
2010-08-02,129.250000,131.199997,129.250000,130.759995,108.817741,6437500
2010-08-03,130.029999,131.039993,129.330002,130.369995,108.493187,5091800
2010-08-04,130.460007,131.500000,129.850006,131.270004,109.242157,4567500
2010-08-05,130.729996,131.979996,130.529999,131.830002,109.708191,4520600
2010-08-06,130.410004,130.479996,128.759995,130.139999,108.838440,6136200
2010-08-09,130.789993,132.339996,130.399994,132.000000,110.393974,6131700
2010-08-10,131.179993,132.490005,130.770004,131.839996,110.260170,5471700
2010-08-11,130.690002,130.690002,129.460007,129.830002,108.579155,6316100
2010-08-12,127.690002,128.779999,127.519997,128.300003,107.299591,5132200
2010-08-13,127.959999,128.460007,127.330002,127.870003,106.939987,4669400
2010-08-16,127.470001,128.229996,126.959999,127.769997,106.856369,4009200
2010-08-17,128.830002,129.850006,127.900002,128.449997,107.425049,4298300
2010-08-18,128.869995,130.199997,127.800003,129.389999,108.211189,4883200
2010-08-19,128.669998,129.589996,128.020004,128.899994,107.801399,5402400
2010-08-20,128.720001,128.979996,126.959999,127.500000,106.630562,6246300
2010-08-23,127.570000,128.029999,126.440002,126.470001,105.769142,4034400
2010-08-24,125.209999,126.019997,124.570000,124.900002,104.456116,5621200
2010-08-25,124.570000,125.599998,124.000000,125.269997,104.765549,5235300
2010-08-26,125.779999,125.779999,122.779999,122.779999,102.683121,7746600
2010-08-27,123.830002,124.800003,122.419998,124.730003,104.313957,6214200
2010-08-30,125.080002,125.269997,123.400002,123.400002,103.201645,3604000
2010-08-31,123.309998,123.989998,122.279999,123.129997,102.975838,5624200
2010-09-01,125.309998,126.309998,124.519997,125.769997,105.183701,5623100
2010-09-02,126.029999,126.230003,124.650002,125.040001,104.573204,5103300
2010-09-03,126.220001,127.599998,125.900002,127.580002,106.697464,5142900
2010-09-07,126.989998,127.360001,125.879997,125.949997,105.334274,4353300
2010-09-08,126.019997,126.519997,125.389999,126.080002,105.442963,4477500
2010-09-09,127.269997,127.570000,126.150002,126.360001,105.677162,3436700
2010-09-10,126.989998,128.289993,126.260002,127.989998,107.040344,4418700
2010-09-13,128.630005,130.000000,128.520004,129.610001,108.395180,5271300
2010-09-14,128.429993,129.919998,128.429993,128.850006,107.759598,4850500
2010-09-15,128.649994,129.960007,128.539993,129.429993,108.244629,4762500
2010-09-16,129.199997,129.949997,128.800003,129.669998,108.445366,4685000
2010-09-17,129.919998,130.600006,129.699997,130.190002,108.880241,10397400
2010-09-20,130.240005,132.089996,130.110001,131.789993,110.218346,7145500
2010-09-21,131.449997,132.800003,130.779999,131.979996,110.377235,5267900
2010-09-22,131.610001,132.580002,131.399994,132.570007,110.870651,4922400
2010-09-23,131.419998,132.779999,131.220001,131.669998,110.117973,3898800
2010-09-24,132.419998,134.149994,132.339996,134.110001,112.158638,7122400
2010-09-27,133.509995,135.000000,133.509995,134.649994,112.610214,6155400
2010-09-28,134.669998,135.139999,133.710007,134.889999,112.810928,7481300
2010-09-29,134.399994,135.800003,134.339996,135.479996,113.304367,5151200
2010-09-30,135.500000,136.110001,133.669998,134.139999,112.183701,6425800
2010-10-01,135.509995,136.279999,135.089996,135.639999,113.438179,5621200
2010-10-04,135.229996,135.919998,134.389999,135.250000,113.112022,4059900
2010-10-05,136.179993,137.899994,136.119995,137.660004,115.127556,6202500
2010-10-06,136.880005,137.960007,136.830002,137.839996,115.278046,4783000
2010-10-07,137.919998,138.880005,137.520004,138.720001,116.014015,6440800
2010-10-08,138.399994,139.089996,138.059998,138.850006,116.122787,4540800
2010-10-11,138.789993,139.940002,138.639999,139.660004,116.800201,4004300
2010-10-12,138.399994,139.990005,138.270004,139.850006,116.959076,5637300
2010-10-13,139.910004,141.479996,139.779999,140.369995,117.393974,8784300
2010-10-14,140.350006,141.500000,139.690002,141.500000,118.338997,5653100
2010-10-15,142.100006,142.100006,140.539993,141.059998,117.971024,7220400
2010-10-18,140.899994,143.029999,140.839996,142.830002,119.451286,10322700
2010-10-19,137.300003,139.339996,136.699997,138.029999,115.436981,14159100
2010-10-20,138.279999,139.869995,138.130005,139.070007,116.306763,6945500
2010-10-21,139.809998,140.490005,138.399994,139.830002,116.942360,6221200
2010-10-22,140.149994,140.750000,139.460007,139.669998,116.808540,4105300
2010-10-25,140.419998,141.399994,139.809998,139.839996,116.950699,4870000
2010-10-26,139.289993,142.000000,138.529999,140.669998,117.644836,7327100
2010-10-27,139.520004,141.570007,139.000000,141.429993,118.280472,6465300
2010-10-28,141.839996,141.949997,140.419998,140.899994,117.837196,5481600
2010-10-29,140.899994,144.000000,140.750000,143.600006,120.095245,8439300
2010-11-01,143.639999,144.259995,142.320007,143.320007,119.861115,5674600
2010-11-02,143.850006,144.710007,143.710007,143.839996,120.295998,4626400
2010-11-03,144.240005,144.460007,142.630005,144.169998,120.571976,5182100
2010-11-04,144.820007,146.839996,144.710007,146.789993,122.763123,6622500
2010-11-05,145.940002,146.929993,145.669998,146.919998,122.871864,4995800
2010-11-08,145.350006,146.580002,145.250000,146.460007,123.031433,4459700
2010-11-09,146.699997,147.529999,145.630005,146.139999,122.762619,5700600
2010-11-10,146.089996,146.789993,145.630005,146.550003,123.107048,5172000
2010-11-11,144.699997,145.500000,143.350006,145.429993,122.166199,4752200
2010-11-12,144.589996,145.770004,143.550003,143.740005,120.746567,4731500
2010-11-15,143.889999,144.750000,143.270004,143.639999,120.662529,3827700
2010-11-16,142.929993,143.380005,141.179993,142.240005,119.486519,6342100
2010-11-17,142.490005,142.490005,141.389999,141.949997,119.242859,4785900
2010-11-18,143.039993,144.990005,142.750000,144.360001,121.267349,4236200
2010-11-19,144.380005,145.350006,143.990005,145.050003,121.847023,5015900
2010-11-22,144.000000,145.429993,143.559998,145.389999,122.132607,3730700
2010-11-23,144.240005,144.529999,142.330002,143.179993,120.276108,4570300
2010-11-24,143.949997,146.440002,143.820007,145.809998,122.485382,4874100
2010-11-26,145.300003,145.300003,143.570007,143.899994,120.880928,2081300
2010-11-29,143.529999,143.669998,141.500000,142.889999,120.032524,5040300
2010-11-30,142.240005,142.759995,141.279999,141.460007,118.831306,7674800
2010-12-01,143.610001,145.130005,143.509995,144.410004,121.309402,6822800
2010-12-02,144.330002,145.850006,144.300003,145.179993,121.956207,5374000
2010-12-03,144.250000,145.679993,144.250000,145.380005,122.124207,3710600
2010-12-06,144.539993,145.869995,144.520004,144.990005,121.796616,3321800
2010-12-07,146.020004,146.300003,143.869995,144.020004,120.981789,4828600
2010-12-08,144.350006,145.649994,143.839996,144.979996,121.788170,4961400
2010-12-09,145.940002,145.940002,143.520004,144.300003,121.216988,4405300
2010-12-10,144.880005,144.949997,143.729996,144.820007,121.653809,3503800
2010-12-13,145.139999,145.399994,144.210007,144.279999,121.200157,4741000
2010-12-14,144.259995,146.009995,144.259995,145.820007,122.493828,4800800
2010-12-15,145.130005,145.720001,144.309998,144.720001,121.569778,4447400
2010-12-16,144.839996,145.320007,144.149994,144.550003,121.426979,4178600
2010-12-17,144.690002,145.500000,144.399994,145.000000,121.804985,10027000
2010-12-20,145.389999,145.539993,144.389999,144.509995,121.393394,3995000
2010-12-21,144.990005,145.990005,144.330002,145.740005,122.426605,3777100
2010-12-22,145.660004,146.399994,145.580002,145.949997,122.603027,3388800
2010-12-23,145.889999,146.330002,145.330002,145.889999,122.552666,2424500
2010-12-27,145.119995,145.699997,145.000000,145.339996,122.090591,2314700
2010-12-28,145.309998,146.149994,145.059998,145.710007,122.401436,2699600
2010-12-29,146.000000,147.500000,145.710007,146.520004,123.081802,3661100
2010-12-30,146.360001,147.110001,146.250000,146.669998,123.207878,3039100
2010-12-31,146.729996,147.070007,145.960007,146.759995,123.283432,2969800
2011-01-03,147.210007,148.199997,147.139999,147.479996,123.888268,4603800
2011-01-04,147.559998,148.220001,146.639999,147.639999,124.022690,5060100
2011-01-05,147.339996,147.479996,146.729996,147.050003,123.527061,4657400
2011-01-06,147.130005,148.789993,146.820007,148.660004,124.879509,5029200
2011-01-07,148.789993,148.860001,146.940002,147.929993,124.266296,4135700
2011-01-10,147.580002,148.059998,147.229996,147.639999,124.022690,3633400
2011-01-11,148.199997,148.350006,146.750000,147.279999,123.720268,4163600
2011-01-12,147.990005,149.289993,147.669998,149.100006,125.249138,4091500
2011-01-13,149.240005,149.289993,148.250000,148.820007,125.013954,3445800
2011-01-14,148.889999,150.000000,148.470001,150.000000,126.005211,4544200
2011-01-18,149.820007,151.460007,149.380005,150.649994,126.551170,9176900
2011-01-19,153.259995,156.130005,152.830002,155.690002,130.784958,12141000
2011-01-20,154.529999,155.960007,154.449997,155.800003,130.877396,7439900
2011-01-21,156.399994,156.779999,154.960007,155.500000,130.625381,7009000
2011-01-24,155.419998,159.789993,155.330002,159.630005,134.094681,7285100
2011-01-25,159.210007,164.350006,159.000000,161.440002,135.615143,8260800
2011-01-26,161.669998,161.899994,160.419998,161.039993,135.279129,5353100
2011-01-27,161.429993,162.179993,160.860001,161.070007,135.304367,4878300
2011-01-28,161.050003,161.919998,158.669998,159.210007,133.741928,6725600
2011-01-31,159.179993,162.000000,158.679993,162.000000,136.085602,7197200
2011-02-01,162.110001,163.940002,162.000000,163.559998,137.396027,5831300
2011-02-02,163.399994,163.600006,162.610001,163.300003,137.177643,3904000
2011-02-03,163.160004,164.199997,162.809998,163.529999,137.370865,4683400
2011-02-04,163.479996,164.139999,163.220001,164.000000,137.765686,3755200
2011-02-07,164.080002,164.990005,164.020004,164.820007,138.454483,4928100
2011-02-08,164.820007,166.250000,164.320007,166.050003,140.040039,5612600
2011-02-09,165.619995,165.970001,164.100006,164.649994,138.859344,4633600
2011-02-10,163.899994,165.000000,163.179993,164.089996,138.386978,5737800
2011-02-11,163.979996,165.009995,163.309998,163.850006,138.184586,5185200
2011-02-14,164.179993,164.380005,162.850006,163.220001,137.653320,4129800
2011-02-15,162.889999,163.570007,162.520004,162.839996,137.332840,3768700
2011-02-16,163.330002,163.600006,162.750000,163.399994,137.805099,3216000
2011-02-17,163.300003,164.669998,162.850006,164.240005,138.513519,3230500
2011-02-18,164.460007,164.839996,164.100006,164.839996,139.019547,4245000
2011-02-22,163.570007,164.259995,161.779999,161.949997,136.582214,5209300
2011-02-23,161.809998,162.679993,160.139999,160.179993,135.089447,5998100
2011-02-24,159.630005,161.270004,159.029999,160.770004,135.587082,5707500
2011-02-25,161.059998,162.339996,160.860001,162.279999,136.860519,4518400
2011-02-28,162.360001,162.990005,161.240005,161.880005,136.523209,4773000
2011-03-01,163.149994,163.149994,159.880005,159.970001,134.912354,4382800
2011-03-02,159.429993,161.110001,159.410004,160.160004,135.072586,3413000
2011-03-03,161.419998,164.000000,161.270004,163.479996,137.872559,4057800
2011-03-04,163.399994,164.309998,160.649994,161.830002,136.480972,4910700
2011-03-07,161.600006,162.979996,158.850006,159.929993,134.878616,5312000
2011-03-08,159.699997,163.429993,159.210007,162.279999,136.860519,5384800
2011-03-09,163.470001,167.720001,163.279999,165.860001,139.879776,9086600
2011-03-10,164.639999,164.669998,161.380005,162.020004,136.641251,7041400
2011-03-11,162.399994,163.240005,160.839996,162.429993,136.987015,4271000
2011-03-14,161.160004,161.979996,160.089996,161.389999,136.109924,4300500
2011-03-15,157.350006,159.639999,156.880005,159.020004,134.111206,6475800
2011-03-16,156.520004,156.979996,151.710007,153.000000,129.034134,12195300
2011-03-17,154.000000,154.500000,152.699997,154.179993,130.029297,7376400
2011-03-18,156.500000,156.949997,154.320007,155.889999,131.471451,11450000
2011-03-21,157.639999,159.630005,157.070007,157.679993,132.981033,5784000
2011-03-22,158.559998,158.610001,157.520004,158.000000,133.250916,4311400
2011-03-23,158.000000,160.080002,157.529999,159.529999,134.541290,4782500
2011-03-24,160.229996,160.710007,158.839996,160.039993,134.971436,5145800
2011-03-25,160.979996,162.740005,160.759995,162.179993,136.776169,5348100
2011-03-28,161.539993,162.580002,161.119995,161.369995,136.093079,3972800
2011-03-29,161.339996,163.089996,161.149994,162.880005,137.366562,3456700
2011-03-30,163.550003,163.990005,163.020004,163.600006,137.973770,3394100
2011-03-31,163.399994,164.059998,163.070007,163.070007,137.526794,3860800
2011-04-01,163.699997,164.419998,163.039993,164.270004,138.538818,4381900
2011-04-04,164.419998,164.729996,163.580002,164.250000,138.521957,3225100
2011-04-05,163.809998,164.699997,163.619995,163.990005,138.302689,3612000
2011-04-06,164.339996,164.750000,163.809998,164.039993,138.344818,3774800
2011-04-07,164.100006,164.550003,163.279999,164.380005,138.631561,3666700
2011-04-08,164.350006,164.380005,163.160004,164.050003,138.353271,3324100
2011-04-11,163.440002,164.000000,163.110001,163.949997,138.268951,4139000
2011-04-12,163.360001,163.770004,162.300003,163.250000,137.678619,3860600
2011-04-13,163.970001,164.929993,163.660004,163.949997,138.268951,4181900
2011-04-14,163.839996,165.360001,163.160004,164.970001,139.129166,4699100
2011-04-15,165.000000,166.339996,164.869995,166.210007,140.174942,5287400
2011-04-18,164.639999,166.160004,162.860001,165.940002,139.947235,6160700
2011-04-19,165.710007,166.380005,164.440002,165.399994,139.491806,6547100
2011-04-20,163.100006,165.889999,162.190002,164.750000,138.943604,10891800
2011-04-21,165.630005,168.449997,164.860001,168.279999,141.920670,6158400
2011-04-25,167.649994,168.770004,167.229996,167.669998,141.406235,3583800
2011-04-26,167.990005,169.199997,167.399994,168.490005,142.097839,7300000
2011-04-27,168.610001,170.589996,168.460007,170.369995,143.683319,5299700
2011-04-28,169.990005,171.380005,169.699997,170.779999,144.029068,5087700
2011-04-29,171.100006,173.000000,170.479996,170.580002,143.860413,5587700
2011-05-02,172.110001,173.539993,171.490005,172.149994,145.184509,5396200
2011-05-03,172.000000,173.479996,171.229996,172.869995,145.791702,5007700
2011-05-04,172.360001,172.619995,169.589996,170.619995,143.894180,6890300
2011-05-05,170.470001,170.869995,167.500000,168.460007,142.072525,7332000
2011-05-06,169.029999,170.149994,168.240005,168.889999,143.072098,4839400
